Time,Speed,GPStrack,Latitude,Longitude,GPSalt,GPSsats
,,,,,,
0,0.013416,0,35.3122305,-80.74093633,221,sats
0.1,0.017888,0,35.31223017,-80.74093717,221.1,sats
0.2,0.08944,0,35.31222983,-80.740938,221.3,sats
0.3,0.042484,0,35.3122295,-80.7409385,221.4,sats
0.4,0.020124,0,35.31222917,-80.74093933,221.5,sats
0.5,0.210184,0,35.31222883,-80.74093983,221.7,sats
0.6,0.07826,0,35.31222833,-80.74094083,221.9,sats
0.7,0.107328,0,35.31222783,-80.74094167,222,sats
0.8,0.116272,0,35.31222767,-80.74094217,222.1,sats
0.9,0.026832,0,35.31222733,-80.74094283,222.3,sats
1,0.04472,0,35.31222717,-80.74094333,222.4,sats
1.1,0.038012,0,35.312227,-80.74094367,222.5,sats
1.2,0.093912,0,35.312227,-80.740944,222.5,sats
1.3,0.1118,0,35.312227,-80.74094433,222.6,sats
1.4,0.071552,0,35.31222683,-80.74094483,222.7,sats
1.5,0.138632,0,35.31222683,-80.74094517,222.8,sats
1.6,0.062608,0,35.31222683,-80.74094583,222.8,sats
1.7,0.073788,0,35.31222683,-80.74094617,222.9,sats
1.8,0.01118,0,35.31222683,-80.74094667,223,sats
1.9,0.073788,0,35.31222667,-80.740947,223,sats
2,0.029068,0,35.31222667,-80.74094733,223.1,sats
2.1,0.051428,0,35.31222667,-80.74094783,223.2,sats
2.2,0.062608,0,35.3122265,-80.74094817,223.3,sats
2.3,0.051428,0,35.3122265,-80.7409485,223.4,sats
2.4,0.073788,0,35.3122265,-80.74094917,223.4,sats
2.5,0.087204,0,35.3122265,-80.7409495,223.5,sats
2.6,0.062608,0,35.31222633,-80.74094983,223.6,sats
2.7,0.093912,0,35.3122265,-80.74095033,223.6,sats
2.8,0.102856,0,35.3122265,-80.74095067,223.7,sats
2.9,0.08944,0,35.3122265,-80.740951,223.8,sats
3,0.073788,0,35.31222633,-80.74095117,223.8,sats
3.1,0.049192,0,35.31222633,-80.74095133,223.9,sats
3.2,0.035776,0,35.31222633,-80.7409515,224,sats
3.3,0.04472,0,35.31222633,-80.74095183,224,sats
3.4,0.08944,0,35.31222617,-80.74095183,224.1,sats
3.5,0.10062,0,35.31222633,-80.74095217,224.2,sats
3.6,0.120744,0,35.31222617,-80.74095233,224.3,sats
3.7,0.0559,0,35.31222617,-80.74095267,224.3,sats
3.8,0.03354,0,35.31222617,-80.740953,224.4,sats
3.9,0.060372,0,35.31222617,-80.74095317,224.5,sats
4,0.183352,0,35.31222633,-80.7409535,224.6,sats
4.1,0.020124,0,35.31222617,-80.74095367,224.7,sats
4.2,0.053664,0,35.31222633,-80.74095367,224.8,sats
4.3,0.098384,0,35.31222633,-80.740954,224.9,sats
4.4,0.038012,0,35.31222633,-80.74095417,225,sats
4.5,0.08944,0,35.31222633,-80.74095433,225,sats
4.6,0.07826,0,35.3122265,-80.74095467,225.1,sats
4.7,0.020124,0,35.3122265,-80.74095483,225.2,sats
4.8,0.073788,0,35.3122265,-80.740955,225.3,sats
4.9,0.093912,0,35.3122265,-80.74095533,225.3,sats
5,0.042484,0,35.31222667,-80.7409555,225.4,sats
5.1,0.093912,0,35.31222667,-80.7409555,225.5,sats
5.2,0.087204,0,35.31222667,-80.74095583,225.5,sats
5.3,0.087204,0,35.31222667,-80.74095583,225.6,sats
5.4,0.058136,0,35.31222667,-80.740956,225.7,sats
5.5,0.093912,0,35.31222683,-80.74095633,225.7,sats
5.6,0.01118,0,35.31222683,-80.7409565,225.8,sats
5.7,0.064844,0,35.31222683,-80.74095667,225.8,sats
5.8,0.024596,0,35.312227,-80.74095683,225.9,sats
5.9,0.107328,0,35.31222683,-80.74095717,226,sats
6,0.051428,0,35.312227,-80.7409575,226.1,sats
6.1,0.049192,0,35.312227,-80.74095767,226.2,sats
6.2,0.026832,0,35.312227,-80.740958,226.3,sats
6.3,0.049192,0,35.312227,-80.74095833,226.3,sats
6.4,0.062608,0,35.312227,-80.74095867,226.4,sats
6.5,0.04472,0,35.31222717,-80.740959,226.5,sats
6.6,0.105092,0,35.31222733,-80.74095933,226.6,sats
6.7,0.017888,0,35.31222733,-80.74095967,226.6,sats
6.8,0.0559,0,35.31222733,-80.74096,226.7,sats
6.9,0.029068,0,35.3122275,-80.7409605,226.8,sats
7,0.073788,0,35.31222767,-80.74096083,226.8,sats
7.1,0.084968,0,35.31222767,-80.74096117,226.9,sats
7.2,0.093912,0,35.31222767,-80.74096167,227,sats
7.3,0.109564,0,35.31222767,-80.74096233,227.1,sats
7.4,0.064844,0,35.31222767,-80.74096283,227.2,sats
7.5,0.08944,0,35.31222767,-80.74096317,227.3,sats
7.6,0.04472,0,35.31222783,-80.74096367,227.4,sats
7.7,0.143104,0,35.31222783,-80.74096433,227.4,sats
7.8,0.060372,0,35.31222783,-80.74096467,227.5,sats
7.9,0.049192,0,35.31222783,-80.74096517,227.6,sats
8,0.031304,0,35.31222783,-80.7409655,227.7,sats
8.1,0.058136,0,35.31222783,-80.740966,227.7,sats
8.2,0.046956,0,35.31222783,-80.74096633,227.8,sats
8.3,0.020124,0,35.312228,-80.74096683,227.9,sats
8.4,0.131924,0,35.312228,-80.74096733,227.9,sats
8.5,0.058136,0,35.312228,-80.74096767,228,sats
8.6,0.04472,0,35.312228,-80.740968,228.1,sats
8.7,0.07826,0,35.31222817,-80.74096817,228.2,sats
8.8,0.125216,0,35.31222817,-80.74096833,228.2,sats
8.9,0.046956,0,35.31222833,-80.7409685,228.2,sats
9,0.073788,0,35.31222833,-80.74096883,228.3,sats
9.1,0.196768,0,35.31222833,-80.74096883,228.3,sats
9.2,0.046956,0,35.3122285,-80.74096917,228.4,sats
9.3,0.20124,0,35.31222833,-80.74096917,228.4,sats
9.4,0.0559,0,35.3122285,-80.7409695,228.4,sats
9.5,0.071552,0,35.31222867,-80.74096967,228.5,sats
9.6,0.176644,0,35.31222883,-80.74097,228.5,sats
9.7,0.080496,0,35.31222883,-80.74097017,228.6,sats
9.8,0.040248,0,35.31222883,-80.74097017,228.6,sats
9.9,0.129688,0,35.31222883,-80.74097033,228.7,sats
10,0.084968,0,35.31222883,-80.74097067,228.7,sats
10.1,0.060372,0,35.31222883,-80.74097083,228.7,sats
10.2,0.031304,0,35.312229,-80.740971,228.8,sats
10.3,0.060372,0,35.312229,-80.74097117,228.8,sats
10.4,0.084968,0,35.312229,-80.7409715,228.8,sats
10.5,0.07826,0,35.31222917,-80.74097183,228.8,sats
10.6,0.042484,0,35.31222917,-80.74097217,228.9,sats
10.7,0.060372,0,35.31222917,-80.7409725,228.9,sats
10.8,0.087204,0,35.31222917,-80.74097267,228.9,sats
10.9,0.04472,0,35.31222917,-80.74097283,228.9,sats
11,0.062608,0,35.31222917,-80.74097317,228.9,sats
11.1,0.046956,0,35.31222917,-80.74097333,228.9,sats
11.2,0.069316,0,35.312229,-80.7409735,228.9,sats
11.3,0.035776,0,35.312229,-80.74097367,229,sats
11.4,0.093912,0,35.31222883,-80.740974,229,sats
11.5,0.042484,0,35.31222883,-80.74097433,229,sats
11.6,0.03354,0,35.31222883,-80.7409745,229.1,sats
11.7,0.03354,0,35.31222883,-80.74097467,229.1,sats
11.8,0.03354,0,35.31222867,-80.74097483,229.1,sats
11.9,0.046956,0,35.3122285,-80.74097517,229.2,sats
12,0.031304,0,35.3122285,-80.74097533,229.2,sats
12.1,0.020124,0,35.31222833,-80.7409755,229.2,sats
12.2,0.087204,0,35.31222817,-80.7409755,229.2,sats
12.3,0.029068,0,35.31222817,-80.74097583,229.3,sats
12.4,0.152048,0,35.312228,-80.74097583,229.3,sats
12.5,0.058136,0,35.31222783,-80.74097617,229.3,sats
12.6,0.073788,0,35.31222783,-80.74097617,229.4,sats
12.7,0.08944,0,35.31222767,-80.74097633,229.4,sats
12.8,0.008944,0,35.3122275,-80.7409765,229.4,sats
12.9,0.062608,0,35.31222733,-80.74097667,229.4,sats
13,0.125216,0,35.31222733,-80.74097667,229.4,sats
13.1,0.114036,0,35.31222717,-80.74097683,229.4,sats
13.2,0.114036,0,35.312227,-80.74097683,229.4,sats
13.3,0.069316,0,35.31222683,-80.740977,229.4,sats
13.4,0.073788,0,35.31222667,-80.740977,229.5,sats
13.5,0.13416,0,35.3122265,-80.740977,229.5,sats
13.6,0.10062,0,35.31222633,-80.740977,229.5,sats
13.7,0.147576,0,35.31222617,-80.74097683,229.5,sats
13.8,0.116272,0,35.312226,-80.74097667,229.5,sats
13.9,0.160992,0,35.31222583,-80.74097667,229.5,sats
14,0.060372,0,35.31222567,-80.7409765,229.6,sats
14.1,0.040248,0,35.3122255,-80.7409765,229.6,sats
14.2,0.181116,0,35.31222533,-80.7409765,229.6,sats
14.3,0.136396,0,35.31222533,-80.74097667,229.6,sats
14.4,0.064844,0,35.31222517,-80.74097667,229.6,sats
14.5,0.091676,0,35.312225,-80.74097667,229.6,sats
14.6,0.069316,0,35.312225,-80.74097683,229.6,sats
14.7,0.093912,0,35.312225,-80.740977,229.6,sats
14.8,0.131924,0,35.31222483,-80.740977,229.6,sats
14.9,0.118508,0,35.31222483,-80.74097717,229.6,sats
15,0.035776,0,35.31222467,-80.74097733,229.6,sats
15.1,0.12298,0,35.31222483,-80.7409775,229.5,sats
15.2,0.053664,0,35.31222467,-80.7409775,229.6,sats
15.3,0.040248,0,35.31222467,-80.74097767,229.6,sats
15.4,0.015652,0,35.31222467,-80.74097767,229.6,sats
15.5,0.10062,0,35.31222467,-80.74097783,229.6,sats
15.6,0.105092,0,35.31222467,-80.74097767,229.6,sats
15.7,0.221364,0,35.3122245,-80.7409775,229.5,sats
15.8,0.163228,0,35.31222467,-80.74097783,229.5,sats
15.9,0.071552,0,35.3122245,-80.74097767,229.5,sats
16,0.046956,0,35.31222433,-80.7409775,229.5,sats
16.1,0.073788,0,35.31222433,-80.7409775,229.5,sats
16.2,0.181116,0,35.31222417,-80.74097733,229.5,sats
16.3,0.138632,0,35.312224,-80.74097717,229.4,sats
16.4,0.091676,0,35.312224,-80.74097733,229.4,sats
16.5,0.035776,0,35.312224,-80.74097733,229.4,sats
16.6,0.087204,0,35.31222383,-80.7409775,229.4,sats
16.7,0.046956,0,35.31222383,-80.7409775,229.4,sats
16.8,0.062608,0,35.31222383,-80.7409775,229.4,sats
16.9,0.140868,0,35.3122235,-80.74097733,229.4,sats
17,0.080496,0,35.3122235,-80.74097733,229.4,sats
17.1,0.15652,0,35.31222333,-80.74097717,229.4,sats
17.2,0.116272,0,35.3122235,-80.74097717,229.4,sats
17.3,0.163228,0,35.31222333,-80.74097733,229.3,sats
17.4,0.08944,0,35.31222333,-80.74097717,229.3,sats
17.5,0.080496,0,35.31222317,-80.74097717,229.3,sats
17.6,0.152048,0,35.312223,-80.740977,229.3,sats
17.7,0.029068,0,35.312223,-80.740977,229.3,sats
17.8,0.093912,0,35.31222283,-80.74097683,229.3,sats
17.9,0.040248,0,35.31222283,-80.740977,229.3,sats
18,0.053664,0,35.31222283,-80.74097683,229.2,sats
18.1,0.01118,0,35.31222267,-80.74097683,229.2,sats
18.2,0.125216,0,35.31222267,-80.74097667,229.2,sats
18.3,0.024596,0,35.3122225,-80.74097667,229.2,sats
18.4,0.096148,0,35.31222233,-80.74097667,229.2,sats
18.5,0.098384,0,35.31222217,-80.7409765,229.1,sats
18.6,0.093912,0,35.31222217,-80.7409765,229.1,sats
18.7,0.015652,0,35.312222,-80.7409765,229,sats
18.8,0.040248,0,35.312222,-80.74097633,229,sats
18.9,0.0559,0,35.31222183,-80.74097633,229,sats
19,0.026832,0,35.31222167,-80.74097633,228.9,sats
19.1,0.10062,0,35.3122215,-80.74097617,228.9,sats
19.2,0.0559,0,35.3122215,-80.74097617,228.8,sats
19.3,0.03354,0,35.3122215,-80.74097617,228.8,sats
19.4,0.06708,0,35.3122215,-80.74097617,228.8,sats
19.5,0.08944,0,35.31222133,-80.74097617,228.7,sats
19.6,0.076024,0,35.31222133,-80.740976,228.7,sats
19.7,0.107328,0,35.31222117,-80.740976,228.7,sats
19.8,0.058136,0,35.312221,-80.740976,228.6,sats
19.9,0.03354,0,35.312221,-80.740976,228.6,sats
20,0.035776,0,35.31222083,-80.740976,228.6,sats
20.1,0.076024,0,35.31222067,-80.74097583,228.6,sats
20.2,0.064844,0,35.31222067,-80.740976,228.6,sats
20.3,0.004472,0,35.3122205,-80.740976,228.5,sats
20.4,0.035776,0,35.31222033,-80.74097583,228.5,sats
20.5,0.102856,0,35.31222017,-80.74097583,228.5,sats
20.6,0.026832,0,35.31222017,-80.74097567,228.5,sats
20.7,0.046956,0,35.31222,-80.74097567,228.4,sats
20.8,0.136396,0,35.31221983,-80.7409755,228.4,sats
20.9,0.091676,0,35.31221967,-80.7409755,228.4,sats
21,0.131924,0,35.3122195,-80.7409755,228.4,sats
21.1,0.084968,0,35.31221933,-80.74097533,228.3,sats
21.2,0.06708,0,35.31221933,-80.74097533,228.3,sats
21.3,0.046956,0,35.31221917,-80.74097517,228.3,sats
21.4,0.073788,0,35.31221917,-80.74097517,228.3,sats
21.5,0.058136,0,35.312219,-80.74097533,228.2,sats
21.6,0.116272,0,35.312219,-80.74097533,228.2,sats
21.7,0.073788,0,35.312219,-80.7409755,228.2,sats
21.8,0.03354,0,35.312219,-80.74097533,228.2,sats
21.9,0.026832,0,35.31221883,-80.74097533,228.1,sats
22,0.076024,0,35.31221867,-80.74097533,228.1,sats
22.1,0.040248,0,35.31221867,-80.74097533,228.1,sats
22.2,0.058136,0,35.3122185,-80.74097533,228.1,sats
22.3,0.14534,0,35.3122185,-80.74097533,228,sats
22.4,0.154284,0,35.31221833,-80.74097533,228,sats
22.5,0.082732,0,35.31221833,-80.74097517,228,sats
22.6,0.029068,0,35.31221833,-80.74097517,228,sats
22.7,0.060372,0,35.31221817,-80.74097517,228,sats
22.8,0.140868,0,35.31221817,-80.74097517,228,sats
22.9,0.098384,0,35.31221817,-80.74097517,227.9,sats
23,0.098384,0,35.312218,-80.740975,227.9,sats
23.1,0.0559,0,35.312218,-80.74097517,227.9,sats
23.2,0.06708,0,35.312218,-80.74097517,227.9,sats
23.3,0.120744,0,35.312218,-80.740975,227.8,sats
23.4,0.051428,0,35.312218,-80.740975,227.8,sats
23.5,0.096148,0,35.312218,-80.740975,227.9,sats
23.6,0.020124,0,35.312218,-80.74097483,227.8,sats
23.7,0.046956,0,35.31221783,-80.74097483,227.8,sats
23.8,0.071552,0,35.31221783,-80.740975,227.8,sats
23.9,0.058136,0,35.31221783,-80.74097483,227.8,sats
24,0.10062,0,35.31221783,-80.74097467,227.8,sats
24.1,0.008944,0,35.31221783,-80.74097467,227.8,sats
24.2,0.105092,0,35.31221783,-80.74097483,227.8,sats
24.3,0.076024,0,35.31221783,-80.740975,227.8,sats
24.4,0.138632,0,35.31221767,-80.740975,227.8,sats
24.5,0.042484,0,35.31221767,-80.74097517,227.8,sats
24.6,0.020124,0,35.31221767,-80.74097517,227.8,sats
24.7,0.064844,0,35.31221767,-80.74097533,227.8,sats
24.8,0.049192,0,35.31221767,-80.74097533,227.8,sats
24.9,0.131924,0,35.3122175,-80.7409755,227.8,sats
25,0.114036,0,35.31221767,-80.7409755,227.8,sats
25.1,0.073788,0,35.31221767,-80.74097567,227.8,sats
25.2,0.109564,0,35.31221767,-80.74097583,227.8,sats
25.3,0.073788,0,35.31221783,-80.740976,227.8,sats
25.4,0.046956,0,35.31221783,-80.74097617,227.8,sats
25.5,0.029068,0,35.312218,-80.74097633,227.8,sats
25.6,0.035776,0,35.312218,-80.7409765,227.8,sats
25.7,0.091676,0,35.31221817,-80.74097667,227.8,sats
25.8,0.073788,0,35.31221817,-80.74097683,227.8,sats
25.9,0.087204,0,35.31221817,-80.740977,227.7,sats
26,0.031304,0,35.31221833,-80.74097717,227.7,sats
26.1,0.114036,0,35.31221833,-80.74097733,227.7,sats
26.2,0.031304,0,35.3122185,-80.7409775,227.7,sats
26.3,0.1118,0,35.3122185,-80.74097783,227.7,sats
26.4,0.020124,0,35.31221867,-80.740978,227.7,sats
26.5,0.004472,0,35.31221867,-80.74097817,227.7,sats
26.6,0.006708,0,35.31221867,-80.7409785,227.7,sats
26.7,0.035776,0,35.31221883,-80.74097867,227.6,sats
26.8,0.082732,0,35.31221883,-80.74097867,227.7,sats
26.9,0.116272,0,35.312219,-80.740979,227.6,sats
27,0.024596,0,35.312219,-80.740979,227.7,sats
27.1,0.024596,0,35.312219,-80.74097917,227.7,sats
27.2,0.076024,0,35.312219,-80.74097933,227.7,sats
27.3,0.062608,0,35.312219,-80.7409795,227.7,sats
27.4,0.008944,0,35.31221917,-80.74097983,227.7,sats
27.5,0.07826,0,35.312219,-80.74098,227.7,sats
27.6,0.069316,0,35.31221917,-80.74098017,227.7,sats
27.7,0.14534,0,35.31221917,-80.74098033,227.7,sats
27.8,0.12298,0,35.31221917,-80.74098067,227.7,sats
27.9,0.015652,0,35.31221933,-80.74098083,227.7,sats
28,0.017888,0,35.31221933,-80.74098117,227.7,sats
28.1,0.091676,0,35.31221933,-80.74098133,227.7,sats
28.2,0.136396,0,35.31221933,-80.74098133,227.7,sats
28.3,0.035776,0,35.31221933,-80.74098167,227.7,sats
28.4,0.125216,0,35.3122195,-80.740982,227.7,sats
28.5,0.160992,0,35.3122195,-80.74098233,227.7,sats
28.6,0.460616,0,35.31221967,-80.74098267,227.7,sats
28.7,0.70434,315.48,35.31222,-80.74098317,227.7,sats
28.8,0.639496,317.18,35.31222033,-80.74098333,227.7,sats
28.9,0.619372,311.26,35.31222033,-80.74098367,227.7,sats
29,0.717756,308.91,35.31222067,-80.740984,227.6,sats
29.1,0.742352,310.14,35.31222083,-80.7409845,227.7,sats
29.2,0.482976,0,35.312221,-80.74098467,227.6,sats
29.3,0.722228,310.91,35.31222117,-80.740985,227.6,sats
29.4,0.668564,299.42,35.31222117,-80.7409855,227.6,sats
29.5,0.865332,284.02,35.31222117,-80.74098617,227.6,sats
29.6,0.71552,288.46,35.3122215,-80.74098617,227.6,sats
29.7,0.70434,294.76,35.31222167,-80.74098633,227.5,sats
29.8,0.6149,298.67,35.31222183,-80.7409865,227.5,sats
29.9,0.630552,301.35,35.312222,-80.74098683,227.5,sats
30,0.427076,0,35.31222217,-80.74098683,227.5,sats
30.1,0.590304,0,35.31222233,-80.74098733,227.5,sats
30.2,0.655148,306.6,35.3122225,-80.7409875,227.5,sats
30.3,0.58136,306.07,35.31222267,-80.74098767,227.4,sats
30.4,0.509808,0,35.31222283,-80.74098783,227.4,sats
30.5,0.35776,0,35.312223,-80.74098783,227.4,sats
30.6,0.400244,0,35.31222317,-80.740988,227.4,sats
30.7,0.769184,307.32,35.3122235,-80.74098833,227.4,sats
30.8,0.740116,307.27,35.31222383,-80.74098867,227.4,sats
30.9,0.751296,308.01,35.31222417,-80.74098883,227.3,sats
31,0.574652,0,35.31222433,-80.740989,227.3,sats
31.1,1.082224,314.02,35.312225,-80.7409895,227.3,sats
31.2,0.813904,312,35.31222533,-80.74098983,227.3,sats
31.3,0.583596,0,35.3122255,-80.74099,227.3,sats
31.4,0.733408,311.82,35.31222583,-80.74099017,227.3,sats
31.5,0.64844,0,35.312226,-80.7409905,227.3,sats
31.6,0.520988,0,35.3122265,-80.7409905,227.3,sats
31.7,0.54782,0,35.31222683,-80.74099083,227.3,sats
31.8,0.751296,307.96,35.312227,-80.74099133,227.3,sats
31.9,0.798252,309.47,35.31222733,-80.74099167,227.3,sats
32,0.628316,0,35.31222767,-80.74099167,227.3,sats
32.1,0.541112,0,35.31222783,-80.74099217,227.3,sats
32.2,0.512044,0,35.31222817,-80.7409925,227.3,sats
32.3,0.48074,0,35.3122285,-80.74099267,227.3,sats
32.4,0.498628,0,35.31222867,-80.74099283,227.3,sats
32.5,0.543348,0,35.312229,-80.74099317,227.3,sats
32.6,0.559,0,35.31222933,-80.740993,227.3,sats
32.7,0.673036,311.97,35.31222967,-80.740993,227.3,sats
32.8,0.746824,317.4,35.31223,-80.74099317,227.4,sats
32.9,0.948064,317.18,35.3122305,-80.74099367,227.4,sats
33,1.0062,312.72,35.31223083,-80.740994,227.4,sats
33.1,0.977132,311.05,35.31223117,-80.7409945,227.4,sats
33.2,0.930176,311.89,35.3122315,-80.74099467,227.4,sats
33.3,0.809432,308.17,35.31223183,-80.740995,227.4,sats
33.4,0.918996,310.47,35.31223233,-80.7409955,227.4,sats
33.5,0.880984,311.85,35.31223267,-80.74099567,227.4,sats
33.6,1.12918,309.99,35.312233,-80.7409965,227.5,sats
33.7,1.276756,309.72,35.3122335,-80.740997,227.5,sats
33.8,0.758004,0,35.31223383,-80.7409965,227.6,sats
33.9,1.169428,309.47,35.3122345,-80.74099683,227.6,sats
34,1.292408,301.43,35.31223467,-80.74099767,227.6,sats
34.1,0.903344,302.17,35.312235,-80.74099767,227.6,sats
34.2,1.223092,306.77,35.3122355,-80.74099817,227.6,sats
34.3,1.068808,309.78,35.31223583,-80.74099833,227.7,sats
34.4,1.149304,310.16,35.31223617,-80.74099883,227.7,sats
34.5,1.120236,310.1,35.3122365,-80.74099917,227.7,sats
34.6,0.869804,314.04,35.31223683,-80.74099933,227.7,sats
34.7,1.055392,318.64,35.31223717,-80.74099967,227.7,sats
34.8,0.977132,320.79,35.3122375,-80.74099967,227.8,sats
34.9,1.122472,313.79,35.31223783,-80.74100017,227.8,sats
35,1.232036,309.34,35.31223833,-80.7410005,227.8,sats
35.1,1.404208,307.85,35.31223883,-80.74100083,227.8,sats
35.2,1.337128,309.18,35.31223917,-80.741001,227.7,sats
35.3,1.645696,309.32,35.31223983,-80.74100167,227.7,sats
35.4,1.245452,310.06,35.31224,-80.74100167,227.7,sats
35.5,0.87204,313.13,35.31224017,-80.7410015,227.7,sats
35.6,1.093404,306.3,35.31224033,-80.74100267,227.8,sats
35.7,1.460108,304.9,35.31224083,-80.74100333,227.8,sats
35.8,1.191788,307.06,35.31224117,-80.7410035,227.9,sats
35.9,1.247688,311.89,35.31224167,-80.74100367,227.8,sats
36,1.2857,319.24,35.31224217,-80.741004,227.9,sats
36.1,1.54284,310.26,35.31224283,-80.74100483,227.9,sats
36.2,1.169428,307.7,35.31224317,-80.741005,228,sats
36.3,1.265576,305.34,35.31224367,-80.74100533,228.1,sats
36.4,1.10682,310.9,35.31224417,-80.74100517,228,sats
36.5,1.079988,313.03,35.31224467,-80.74100533,228.1,sats
36.6,1.189552,316.02,35.31224517,-80.7410055,228.1,sats
36.7,1.015144,316.51,35.3122455,-80.7410055,228.1,sats
36.8,0.865332,318.16,35.31224583,-80.7410055,228.2,sats
36.9,0.974896,317.88,35.31224617,-80.74100567,228.2,sats
37,0.845208,0,35.3122465,-80.74100533,228.1,sats
37.1,1.15154,323.54,35.312247,-80.74100567,228.1,sats
37.2,1.323712,322.32,35.3122475,-80.741006,228.1,sats
37.3,1.131416,329.58,35.312248,-80.74100567,228.1,sats
37.4,1.323712,315.45,35.31224817,-80.74100683,228.2,sats
37.5,1.55402,308.9,35.3122485,-80.74100767,228.3,sats
37.6,1.826812,307.19,35.31224883,-80.74100867,228.4,sats
37.7,1.985568,302.73,35.31224917,-80.74100967,228.5,sats
37.8,2.059356,298.49,35.31224933,-80.7410105,228.7,sats
37.9,1.969916,298.23,35.3122495,-80.741011,228.7,sats
38,1.914016,300.99,35.31225,-80.7410115,228.8,sats
38.1,1.782092,301.06,35.31225017,-80.741012,228.8,sats
38.2,2.0124,303.77,35.31225083,-80.7410125,228.9,sats
38.3,1.853644,305.23,35.31225117,-80.74101267,228.9,sats
38.4,1.79998,306.37,35.3122515,-80.741013,229,sats
38.5,1.768676,311.34,35.31225217,-80.74101317,229,sats
38.6,1.583088,314.14,35.3122525,-80.74101317,229,sats
38.7,1.630044,311.71,35.31225283,-80.74101367,229,sats
38.8,1.860352,307.72,35.31225317,-80.74101467,229.1,sats
38.9,1.527188,309.19,35.31225333,-80.741015,229.1,sats
39,1.502592,314.13,35.312254,-80.7410145,229.2,sats
39.1,1.683708,314.36,35.3122545,-80.74101433,229.4,sats
39.2,1.547312,314.82,35.312255,-80.741014,229.5,sats
39.3,1.741844,315.96,35.31225567,-80.74101383,229.6,sats
39.4,1.66582,308.19,35.31225583,-80.741014,229.8,sats
39.5,1.797744,300.74,35.312256,-80.74101483,229.9,sats
39.6,1.9006,307.86,35.31225667,-80.74101517,229.9,sats
39.7,1.630044,309.32,35.31225717,-80.741015,230,sats
39.8,1.58756,313.98,35.31225783,-80.741015,230.1,sats
39.9,1.708304,315.85,35.31225867,-80.74101517,230,sats
40,1.683708,318.68,35.3122595,-80.74101467,230.1,sats
40.1,1.797744,313.46,35.31226033,-80.74101467,230.2,sats
40.2,1.715012,315.44,35.312261,-80.74101417,230.3,sats
40.3,1.656876,315.85,35.31226167,-80.74101417,230.3,sats
40.4,1.66582,316.46,35.31226233,-80.74101383,230.6,sats
40.5,1.612156,316.27,35.312263,-80.741014,230.6,sats
40.6,1.243216,316.17,35.31226317,-80.74101367,230.6,sats
40.7,1.287936,320.43,35.312264,-80.74101367,230.6,sats
40.8,1.471288,330.92,35.31226483,-80.74101333,230.6,sats
40.9,1.46458,328.44,35.31226533,-80.741014,230.6,sats
41,1.321476,327.46,35.31226567,-80.74101417,230.6,sats
41.1,1.214148,328.38,35.31226617,-80.74101417,230.6,sats
41.2,1.377376,329.07,35.31226683,-80.74101433,230.6,sats
41.3,0.968188,329.61,35.31226717,-80.74101383,230.6,sats
41.4,1.227564,325.76,35.31226783,-80.74101383,230.7,sats
41.5,1.100112,329.31,35.31226833,-80.74101333,230.8,sats
41.6,1.337128,320.4,35.31226883,-80.74101383,230.8,sats
41.7,0.87204,322.48,35.312269,-80.741013,230.9,sats
41.8,1.337128,303.83,35.31226917,-80.7410135,231.1,sats
41.9,1.037504,310.15,35.31226967,-80.741013,231.1,sats
42,1.093404,317.82,35.31227033,-80.74101267,231.1,sats
42.1,0.867568,315.12,35.31227033,-80.7410125,231.1,sats
42.2,1.147068,316.85,35.312271,-80.7410125,231.2,sats
42.3,1.267812,317.18,35.31227133,-80.74101233,231.3,sats
42.4,1.346072,311.8,35.31227167,-80.74101233,231.4,sats
42.5,1.126944,311.94,35.31227183,-80.741012,231.4,sats
42.6,1.370668,310.61,35.31227233,-80.741012,231.4,sats
42.7,1.147068,313.74,35.31227267,-80.74101183,231.4,sats
42.8,0.896636,314.43,35.312273,-80.7410115,231.4,sats
42.9,1.147068,312.17,35.31227333,-80.74101183,231.4,sats
43,1.126944,308.41,35.31227367,-80.74101183,231.5,sats
43.1,0.957008,309.83,35.312274,-80.74101183,231.4,sats
43.2,1.20744,317.25,35.31227483,-80.741012,231.4,sats
43.3,1.328184,303.72,35.312275,-80.74101217,231.5,sats
43.4,1.227564,301.28,35.31227533,-80.74101217,231.5,sats
43.5,1.30806,307.34,35.31227617,-80.74101233,231.3,sats
43.6,1.974388,298.44,35.312277,-80.74101333,231.2,sats
43.7,1.831284,299.58,35.31227767,-80.74101333,231.1,sats
43.8,1.925196,299.84,35.31227833,-80.74101383,231.1,sats
43.9,1.853644,301.02,35.312279,-80.741014,231.1,sats
44,1.820104,298.3,35.31227933,-80.7410145,231.1,sats
44.1,2.204696,295.53,35.31228017,-80.74101517,230.9,sats
44.2,2.028052,295.81,35.312281,-80.74101467,230.6,sats
44.3,2.405936,293.27,35.312282,-80.74101467,230.4,sats
44.4,2.03476,296.22,35.31228417,-80.74101267,229.4,sats
44.5,1.87824,297.38,35.3122855,-80.7410115,228.8,sats
44.6,2.182336,295.77,35.312286,-80.7410125,228.7,sats
44.7,2.300844,289.18,35.31228617,-80.74101317,228.8,sats
44.8,1.965444,291.7,35.312287,-80.74101317,228.5,sats
44.9,1.82234,289.71,35.31228717,-80.7410135,228.5,sats
45,2.461836,285.65,35.312288,-80.7410145,228.3,sats
